user_id,pss_q1,pss_q2,pss_q3,pss_q4,pss_q5,pss_q6,pss_q7,pss_q8,pss_q9,pss_q10,total_pss,heart_rate,hrv_sdnn,sleep_hours,sleep_efficiency,physical_activity_min,work_hours,screen_time_hours,breaks_per_day,sentiment_score,anxiety_score,stress_level
USR-1194,2,2,3,3,2,1,3,3,4,3,20,76.7,60.5,6.3,72.5,51.0,7.9,4.2,5.0,0.15,4.8,1
USR-1195,2,2,1,0,2,2,3,1,2,2,21,72.8,56.8,7.3,70.4,60.0,10.2,5.4,3.0,0.23,5.5,1
USR-1196,3,4,1,3,3,3,3,4,3,3,20,73.4,52.7,7.9,77.1,20.0,9.1,6.7,3.0,-0.25,6.4,1
USR-1197,4,4,4,4,1,4,3,3,2,1,24,90.6,41.7,6.7,76.9,32.0,9.9,5.1,4.0,-0.2,5.9,2
USR-1198,4,1,1,3,2,1,3,3,0,2,14,67.3,55.9,8.3,71.8,31.0,9.0,5.5,4.0,0.42,4.5,0
USR-1199,3,2,0,3,3,2,2,0,4,3,22,74.2,40.8,6.5,73.0,15.0,8.2,4.7,3.0,-0.09,6.2,2
USR-1200,3,2,3,4,2,3,4,0,3,2,22,75.7,53.6,6.9,84.7,34.0,10.6,4.8,4.0,-0.46,5.1,1
USR-1201,0,2,2,2,3,2,3,3,1,0,12,64.5,58.1,7.0,85.4,54.0,8.8,4.5,3.0,0.14,4.1,0
USR-1202,1,1,4,3,1,2,4,4,4,3,19,76.7,52.3,6.7,85.4,48.0,9.1,6.3,5.0,0.19,4.6,1
USR-1203,4,4,3,2,3,1,3,3,3,2,22,84.7,51.5,6.9,72.3,37.0,9.9,5.5,2.0,0.2,6.0,1
USR-1204,3,3,0,4,0,2,0,1,2,0,21,75.3,62.1,6.1,74.0,16.0,10.5,6.2,3.0,-0.02,5.0,1
USR-1205,0,3,4,0,0,2,2,0,3,3,29,78.5,51.2,5.8,75.1,29.0,9.6,7.8,3.0,-0.17,7.4,3
USR-1206,1,4,1,2,4,3,3,3,1,4,18,77.2,57.1,7.5,81.6,22.0,9.5,4.5,4.0,-0.01,4.9,1
USR-1207,3,3,2,3,3,3,3,3,3,1,19,76.3,66.4,8.5,77.3,22.0,10.9,3.8,4.0,0.21,5.1,0
USR-1208,0,2,2,3,2,1,2,1,0,3,16,79.0,43.9,5.5,73.7,30.0,9.2,4.6,4.0,0.41,4.6,1
USR-1209,1,3,0,3,1,0,3,0,2,3,18,73.5,72.5,8.5,84.3,52.0,8.4,6.5,4.0,0.21,4.4,0
USR-1210,2,1,2,4,3,4,2,2,2,0,16,72.7,65.5,6.9,92.6,49.0,11.2,4.2,4.0,0.1,3.5,0
USR-1211,3,3,1,4,2,2,1,3,4,0,19,75.9,57.1,7.6,69.9,42.0,9.1,6.4,3.0,0.12,5.1,1
USR-1212,3,1,2,0,4,4,0,3,3,2,24,81.4,42.9,7.3,81.0,23.0,11.3,5.7,2.0,0.07,7.0,2
USR-1213,1,3,2,2,4,0,3,3,1,3,14,70.3,59.0,8.5,79.2,40.0,7.6,6.5,3.0,0.19,4.4,0
USR-1214,3,1,3,0,3,2,3,3,4,1,21,75.6,58.6,6.1,74.6,20.0,10.4,7.9,4.0,0.13,5.8,1
USR-1215,1,1,3,2,2,2,2,1,3,3,22,70.0,57.6,6.4,76.8,52.0,8.6,6.8,2.0,0.01,5.3,1
USR-1216,2,1,1,2,2,4,3,3,3,3,20,74.7,60.3,6.7,71.0,64.0,9.4,3.9,2.0,0.28,5.4,1
USR-1217,3,0,2,4,3,0,0,4,1,2,13,75.0,57.9,7.1,82.1,52.0,7.2,2.2,4.0,0.35,3.1,0
USR-1218,3,3,2,4,1,1,0,4,4,2,22,83.5,45.1,7.6,67.4,44.0,11.6,5.8,3.0,-0.16,5.3,1
USR-1219,4,3,1,1,2,2,3,4,4,4,24,78.6,51.6,6.3,76.4,31.0,9.3,6.9,4.0,0.16,6.4,2
USR-1220,3,2,3,0,0,4,2,2,3,1,28,91.0,51.2,4.8,82.2,9.0,8.9,7.0,1.0,-0.15,5.5,3
USR-1221,3,1,3,3,0,4,3,3,4,2,24,80.9,50.0,5.9,70.8,23.0,9.7,5.3,3.0,-0.15,7.5,3
USR-1222,0,0,1,2,1,4,3,4,2,3,16,67.3,71.9,5.8,79.2,36.0,9.0,3.5,5.0,-0.15,3.3,0
USR-1223,2,0,2,1,2,4,4,3,4,1,19,68.4,56.5,6.7,77.2,34.0,8.8,6.3,3.0,0.08,6.5,1
USR-1224,1,1,1,4,3,0,1,1,2,0,12,76.6,65.0,8.0,87.9,39.0,6.8,6.4,4.0,0.61,2.9,0
USR-1225,1,4,3,4,2,0,2,4,1,0,13,69.5,69.1,6.8,84.3,46.0,9.2,4.0,2.0,-0.34,3.1,0
USR-1226,4,1,1,2,2,1,3,2,3,2,19,70.6,66.0,6.5,82.4,28.0,10.4,6.2,4.0,-0.51,4.7,1
USR-1227,2,2,4,4,0,2,3,1,3,0,21,67.1,43.0,6.4,73.7,62.0,7.2,8.2,4.0,0.12,5.1,2
USR-1228,4,1,3,2,2,3,3,1,2,3,24,79.0,41.1,6.5,76.2,17.0,8.5,5.8,3.0,-0.07,5.6,2
USR-1229,3,1,2,3,1,4,1,3,0,4,22,81.3,50.0,7.0,58.7,46.0,9.1,5.6,2.0,0.07,5.4,1
USR-1230,3,2,3,2,3,1,1,2,1,0,18,72.3,82.8,7.6,81.8,37.0,8.1,5.8,4.0,-0.05,4.9,0
USR-1231,2,3,4,1,4,3,3,0,2,2,24,75.7,47.9,8.2,67.9,39.0,10.2,5.7,3.0,-0.55,5.4,1
USR-1232,3,1,2,4,1,4,3,3,1,0,16,71.3,59.0,7.2,78.4,48.0,10.6,6.3,1.0,-0.05,5.1,1
USR-1233,2,0,1,2,1,2,2,3,1,1,15,79.3,66.2,7.8,84.5,45.0,7.8,4.5,4.0,0.46,5.3,0
USR-1234,1,2,2,3,2,1,1,3,2,2,17,67.9,66.6,5.7,71.6,27.0,10.4,5.1,4.0,-0.0,3.1,1
USR-1235,3,1,4,2,4,2,3,1,4,2,22,76.0,53.9,6.3,80.9,31.0,7.5,4.3,4.0,-0.15,7.2,2
USR-1236,2,1,3,0,3,2,2,3,3,4,23,86.2,60.6,6.3,74.1,36.0,10.0,5.6,2.0,-0.62,6.5,2
USR-1237,0,4,3,1,4,3,1,0,2,2,24,83.5,40.4,5.6,81.3,34.0,8.9,5.0,1.0,-0.48,6.3,3
USR-1238,3,3,4,2,2,2,1,2,4,2,27,84.5,40.1,5.7,67.2,17.0,10.6,6.7,2.0,0.01,6.3,3
USR-1239,1,2,4,3,4,0,2,2,3,1,16,70.8,69.3,7.0,70.9,57.0,6.3,3.3,4.0,0.07,4.5,0
USR-1240,4,2,4,2,1,4,3,3,2,0,23,80.3,51.3,6.1,74.6,4.0,7.9,6.9,2.0,0.11,6.6,2
USR-1241,4,2,0,3,0,2,2,2,2,4,23,77.4,41.2,8.6,77.7,31.0,10.0,5.0,2.0,-0.24,8.0,2
USR-1242,4,2,2,3,4,2,0,0,2,0,21,74.1,43.2,7.1,79.6,25.0,8.4,7.4,4.0,-0.32,7.2,2
USR-1243,2,3,3,3,4,4,0,2,1,4,24,75.6,43.5,8.0,68.3,35.0,9.2,7.4,3.0,-0.17,4.9,2
USR-1244,0,3,3,2,0,1,2,2,2,1,20,81.4,55.0,7.9,68.9,50.0,11.2,6.0,4.0,-0.11,5.1,1
USR-1245,4,1,3,4,1,1,3,4,2,3,18,75.4,61.2,6.4,76.9,23.0,8.9,3.7,3.0,-0.11,4.9,1
USR-1246,2,2,1,2,0,3,0,4,2,4,24,82.6,47.4,6.4,76.6,61.0,10.7,5.4,3.0,-0.28,7.2,2
USR-1247,4,2,3,2,1,1,3,1,3,1,23,80.9,54.3,6.1,77.1,37.0,8.5,5.0,3.0,-0.12,5.8,2
USR-1248,4,4,3,1,1,3,1,1,2,2,30,88.5,39.0,5.7,77.4,31.0,8.9,6.0,2.0,-0.4,6.8,3
USR-1249,4,3,0,2,4,1,1,1,3,3,22,78.0,62.3,5.8,73.6,18.0,9.2,7.3,3.0,-0.25,5.7,2
USR-1250,2,2,2,0,3,0,1,3,3,0,18,73.3,77.9,6.6,69.3,39.0,6.9,5.1,3.0,0.42,4.5,0
USR-1251,2,1,1,3,3,2,0,0,4,3,23,76.0,48.1,6.8,80.7,46.0,8.6,5.2,3.0,0.0,6.7,2
USR-1252,4,3,2,1,3,1,3,1,2,0,20,70.4,58.8,7.0,78.0,40.0,9.3,4.8,4.0,0.03,7.2,1
USR-1253,2,1,0,2,2,3,2,2,4,1,19,71.0,59.4,7.0,79.2,40.0,8.7,4.8,3.0,0.02,5.8,1
USR-1254,1,2,2,3,3,3,3,1,3,1,18,73.9,58.6,6.9,82.3,39.0,9.1,5.8,5.0,0.19,5.6,1
USR-1255,2,1,2,2,3,4,0,0,3,4,27,75.6,51.5,6.8,78.1,13.0,10.8,4.7,3.0,-0.1,7.7,3
USR-1256,4,3,3,1,2,3,1,2,3,1,27,76.7,50.1,5.9,71.6,13.0,8.6,6.5,3.0,-0.42,7.1,3
USR-1257,3,1,3,1,3,1,2,1,0,0,17,80.1,55.0,8.1,85.1,55.0,7.4,5.5,4.0,-0.22,4.3,1
USR-1258,3,2,3,3,2,3,3,2,4,3,24,82.1,60.5,4.9,76.8,44.0,7.0,4.3,4.0,-0.57,5.9,2
USR-1259,0,4,1,1,3,3,2,4,1,2,17,72.6,60.4,7.5,76.0,53.0,8.1,3.7,3.0,0.45,5.5,1
USR-1260,3,1,1,2,4,3,2,1,3,2,20,88.9,51.9,7.1,75.8,28.0,9.9,5.5,4.0,-0.09,5.5,1
USR-1261,4,2,4,2,2,3,2,2,2,1,24,72.8,69.5,5.9,77.1,31.0,11.4,7.4,4.0,-0.0,5.3,1
USR-1262,1,2,1,3,3,3,0,4,2,3,18,80.6,56.6,6.6,75.0,55.0,8.9,6.5,3.0,0.1,5.9,1
USR-1263,2,0,4,3,0,2,4,4,3,3,19,76.1,58.3,7.2,82.2,24.0,10.5,4.8,3.0,0.21,4.4,1
USR-1264,4,3,4,3,3,3,2,2,4,2,26,86.7,48.9,7.0,73.3,44.0,10.4,7.7,2.0,-0.19,5.6,2
USR-1265,3,0,2,0,2,2,3,3,2,1,18,76.3,56.5,5.5,80.4,33.0,8.8,4.9,3.0,-0.21,4.1,1
USR-1266,3,2,4,2,0,1,3,0,4,3,28,75.1,48.6,6.6,78.2,18.0,9.5,6.2,2.0,-0.45,7.2,3
USR-1267,3,3,0,2,2,3,2,3,3,3,22,79.7,45.7,6.2,77.3,35.0,6.4,5.8,2.0,-0.13,6.5,2
USR-1268,2,3,2,1,3,1,0,4,1,2,19,78.3,61.0,7.7,78.1,25.0,10.3,6.2,3.0,-0.29,5.2,1
USR-1269,2,3,3,2,1,0,3,2,1,0,17,63.9,44.7,5.5,78.8,18.0,8.5,4.5,4.0,-0.08,4.2,1
USR-1270,3,1,2,2,4,0,1,2,3,1,17,84.6,48.4,9.0,78.6,42.0,10.2,4.7,4.0,-0.15,4.0,1
USR-1271,3,0,4,2,0,3,2,1,0,3,24,82.6,64.6,5.7,75.6,39.0,8.5,4.8,2.0,-0.19,6.7,2
USR-1272,4,3,0,3,4,2,3,3,2,4,18,79.1,47.5,8.1,85.3,54.0,11.6,5.6,3.0,-0.04,4.8,1
USR-1273,4,2,2,2,3,3,3,3,1,0,17,69.0,43.1,7.0,76.2,48.0,8.3,6.1,4.0,0.11,4.9,1
USR-1274,2,3,3,3,2,2,3,3,2,2,19,80.1,46.4,6.2,74.3,62.0,8.0,6.4,3.0,0.2,4.9,1
USR-1275,2,3,3,2,2,2,3,0,3,0,22,84.7,66.4,6.8,81.9,52.0,9.0,4.4,4.0,-0.11,5.9,1
USR-1276,3,4,1,2,3,2,1,2,2,2,22,80.5,38.2,7.4,72.7,44.0,9.5,5.4,2.0,-0.36,6.0,2
USR-1277,3,2,2,2,3,3,2,3,1,2,19,76.6,48.6,5.6,78.8,44.0,8.8,6.6,4.0,-0.38,7.0,2
USR-1278,3,2,4,0,3,2,0,1,1,4,28,80.0,33.3,6.6,68.0,43.0,9.6,6.7,3.0,-0.21,7.3,3
USR-1279,3,3,1,0,2,4,3,1,2,0,23,79.0,49.1,6.5,66.4,8.0,7.3,5.9,1.0,-0.22,5.6,2
USR-1280,4,2,3,2,2,4,4,1,0,3,23,77.6,47.8,6.9,75.7,28.0,8.5,5.9,4.0,-0.12,6.0,2
USR-1281,2,1,3,4,4,4,1,3,3,2,19,79.5,52.4,6.8,83.3,16.0,10.1,5.9,4.0,0.1,4.3,1
USR-1282,2,4,3,3,1,4,0,3,3,3,28,80.3,59.8,5.6,70.7,36.0,9.1,6.8,2.0,0.05,6.2,2
USR-1283,0,4,3,0,2,2,2,4,0,2,19,79.4,46.7,5.9,70.3,30.0,6.8,4.8,4.0,-0.32,6.0,2
USR-1284,3,2,1,4,2,2,4,2,2,0,14,68.1,61.7,7.8,82.0,80.0,6.8,5.6,3.0,-0.02,4.2,0
USR-1285,0,0,3,3,3,3,2,4,2,4,16,72.7,62.7,7.6,76.2,36.0,8.3,3.8,4.0,0.1,5.3,1
USR-1286,2,2,4,3,3,3,0,3,2,0,20,80.6,47.2,7.3,63.9,39.0,8.1,6.8,5.0,-0.23,4.0,1
USR-1287,2,3,2,3,2,4,4,2,2,3,21,74.9,57.6,7.0,75.8,32.0,8.8,4.7,1.0,-0.33,4.7,1
USR-1288,2,4,4,2,0,3,3,0,2,4,30,89.5,39.3,6.6,72.1,20.0,9.5,7.3,2.0,-0.04,7.6,3
USR-1289,3,1,2,1,0,4,1,1,2,0,25,84.6,51.7,7.4,79.1,17.0,11.0,6.0,3.0,-0.36,5.7,2
USR-1290,0,0,1,2,2,2,4,4,3,2,12,69.1,64.1,5.9,91.8,31.0,8.4,4.0,5.0,-0.02,2.4,0
USR-1291,0,4,2,2,2,3,2,2,1,3,21,84.2,37.3,4.8,79.5,10.0,11.8,7.0,2.0,-0.26,4.6,2
USR-1292,3,2,4,2,4,3,2,2,3,4,25,82.3,59.2,7.7,77.9,38.0,9.3,6.9,2.0,0.07,6.1,2
USR-1293,2,2,2,3,2,3,2,1,2,3,22,84.8,69.1,5.5,69.1,30.0,9.0,5.7,3.0,-0.2,6.0,1
USR-1294,1,4,4,4,1,2,3,3,2,1,19,85.6,54.8,6.0,85.9,62.0,10.3,7.1,3.0,-0.25,6.4,2
USR-1295,2,0,4,4,4,3,3,1,3,3,19,75.4,49.1,6.6,84.1,24.0,9.3,6.4,3.0,-0.14,4.2,1
USR-1296,3,3,2,4,2,4,0,2,2,3,25,85.1,60.8,5.0,71.4,50.0,8.6,5.3,2.0,-0.16,5.5,2
USR-1297,1,0,0,3,3,1,4,2,2,3,11,66.4,81.4,7.2,87.2,66.0,8.3,2.1,4.0,0.45,2.2,0
USR-1298,3,2,3,4,0,3,1,2,3,4,27,78.5,44.9,5.4,74.7,45.0,10.5,6.5,2.0,-0.05,7.2,3
USR-1299,0,3,2,0,2,2,3,2,3,0,19,75.6,54.5,6.7,85.1,41.0,6.7,6.8,3.0,-0.13,5.1,1
USR-1300,0,2,3,1,4,4,3,2,4,1,20,70.7,54.4,7.0,76.2,33.0,8.2,6.1,3.0,-0.11,4.5,1
USR-1301,2,4,2,2,3,2,1,3,3,3,23,75.4,37.9,6.2,71.0,49.0,9.7,7.4,3.0,0.33,5.2,3
USR-1302,2,2,2,4,2,1,1,3,4,4,21,81.3,51.4,6.3,73.8,27.0,10.9,5.0,2.0,0.17,5.4,1
USR-1303,3,2,3,2,3,2,4,3,0,2,16,71.4,73.7,7.3,84.5,45.0,9.2,4.9,4.0,0.07,4.3,0
USR-1304,3,1,2,3,4,3,2,1,2,4,21,81.9,52.4,7.5,66.7,36.0,8.5,5.5,3.0,-0.49,4.6,1
USR-1305,4,2,2,1,1,0,3,3,1,4,21,79.9,45.4,7.9,61.3,26.0,8.3,5.9,3.0,-0.12,5.6,2
USR-1306,2,2,2,1,2,3,2,1,0,4,23,89.4,55.2,6.3,79.2,37.0,10.4,6.6,3.0,-0.36,4.8,2
USR-1307,2,0,2,3,4,4,3,1,2,4,19,79.2,50.9,8.3,79.1,48.0,5.9,7.0,3.0,-0.14,5.1,1
USR-1308,3,2,2,1,1,4,2,4,3,4,26,88.3,47.0,6.9,72.6,20.0,8.9,8.1,3.0,-0.37,6.4,3
USR-1309,1,2,3,2,3,0,2,3,2,3,17,76.9,48.6,6.0,72.7,46.0,10.2,6.8,4.0,0.04,4.9,1
USR-1310,2,3,2,1,3,4,2,2,3,3,25,83.4,40.5,5.3,64.7,5.0,10.1,6.8,3.0,-0.14,7.3,3
USR-1311,0,3,2,2,3,3,4,4,2,0,13,77.2,69.7,6.9,79.1,33.0,7.0,4.3,3.0,0.06,3.5,0
USR-1312,0,3,3,3,2,1,2,4,2,1,15,76.5,62.2,8.3,82.6,38.0,6.8,5.1,4.0,-0.11,4.2,0
USR-1313,4,0,1,2,2,0,1,3,2,1,16,75.1,53.8,6.7,77.1,46.0,9.4,5.7,3.0,0.08,2.8,1
USR-1314,3,1,1,2,3,1,4,3,2,0,12,71.5,66.0,5.9,87.5,57.0,7.9,4.6,4.0,0.14,5.1,1
USR-1315,3,3,4,0,1,3,3,3,2,1,25,84.6,43.9,6.1,68.5,33.0,9.5,5.2,2.0,-0.53,4.8,2
USR-1316,2,2,3,3,2,0,0,1,3,4,24,77.6,43.7,4.8,71.4,40.0,10.0,5.5,4.0,0.0,6.0,3
USR-1317,1,0,3,2,1,1,4,1,1,3,17,71.3,68.1,6.2,82.8,39.0,8.7,6.0,3.0,-0.06,2.6,0
USR-1318,1,3,3,3,0,3,3,3,0,2,19,83.8,62.5,6.4,75.9,43.0,9.0,5.1,4.0,-0.02,4.4,1
USR-1319,1,3,0,3,4,3,1,2,3,3,19,85.9,56.1,7.0,76.1,43.0,7.3,5.4,3.0,-0.01,6.4,1
USR-1320,2,2,3,1,2,3,1,1,2,2,25,77.2,49.9,7.1,70.0,26.0,8.5,6.0,3.0,-0.15,7.2,2
USR-1321,3,0,2,4,4,3,3,2,2,1,14,68.9,62.4,7.8,77.4,40.0,9.0,3.9,3.0,0.21,4.8,0
USR-1322,3,3,2,3,1,0,3,2,1,4,20,83.2,58.9,5.8,78.8,45.0,9.7,5.3,2.0,-0.26,5.1,2
USR-1323,1,3,2,2,3,4,1,4,2,2,20,80.2,48.6,6.5,79.4,59.0,9.5,5.0,2.0,0.06,6.6,2
USR-1324,4,3,0,1,1,1,1,3,3,3,24,84.4,56.9,6.5,75.1,47.0,8.9,5.3,5.0,-0.19,6.3,2
USR-1325,3,3,1,4,3,2,2,2,4,2,20,82.0,57.8,6.5,73.9,24.0,9.9,4.4,3.0,0.22,5.8,2
USR-1326,2,3,4,3,3,3,3,4,3,2,20,76.3,52.9,6.5,76.0,24.0,8.6,5.4,4.0,0.16,7.4,2
USR-1327,3,2,2,1,1,1,1,4,0,3,20,79.1,51.1,5.4,85.0,31.0,10.6,6.1,2.0,0.26,6.1,2
USR-1328,2,1,2,2,4,4,1,2,3,1,20,78.8,61.7,5.8,69.9,39.0,8.1,6.6,3.0,-0.19,5.2,1
USR-1329,1,3,0,3,1,2,3,4,1,4,16,69.7,58.8,6.8,89.4,43.0,7.8,3.6,4.0,0.38,4.8,1
USR-1330,2,3,0,3,3,0,3,2,2,0,12,72.1,59.4,5.0,83.5,61.0,7.6,6.1,6.0,0.26,4.7,1
USR-1331,3,3,3,3,4,4,2,1,1,2,22,85.4,49.4,7.1,74.6,51.0,10.3,6.0,3.0,0.08,6.2,2
USR-1332,0,1,2,2,4,3,2,1,3,4,20,75.8,61.2,5.7,81.8,38.0,9.0,4.4,3.0,0.13,5.9,1
USR-1333,1,1,2,3,4,3,2,3,3,4,18,76.5,44.6,7.5,68.2,37.0,8.7,4.8,4.0,0.15,5.9,1
USR-1334,0,4,1,2,2,2,2,2,3,1,19,77.7,53.4,7.3,84.7,45.0,8.4,3.5,3.0,-0.19,7.1,1
USR-1335,0,3,3,1,1,3,4,3,3,1,20,76.1,63.6,6.3,86.3,50.0,9.3,3.9,4.0,0.19,4.5,1
USR-1336,4,4,1,3,1,0,3,3,1,3,19,80.0,54.9,7.6,83.2,45.0,8.8,7.1,3.0,0.1,5.6,1
USR-1337,3,3,1,4,2,1,1,0,2,0,19,73.2,58.4,7.4,67.2,33.0,7.9,4.7,3.0,-0.26,5.4,1
USR-1338,2,3,2,2,3,2,2,0,3,2,23,86.8,59.9,6.2,78.6,27.0,9.6,6.4,3.0,-0.19,5.6,1
USR-1339,0,3,2,2,1,0,2,2,3,3,20,80.6,62.1,6.4,85.2,24.0,9.2,5.4,3.0,-0.24,4.7,1
USR-1340,2,4,1,3,3,3,3,1,3,3,22,74.6,49.0,7.5,83.2,38.0,12.1,5.8,4.0,-0.35,7.0,1
USR-1341,2,3,3,2,2,2,2,3,2,1,20,86.0,54.0,6.9,70.0,45.0,8.3,5.9,5.0,0.17,4.4,1
USR-1342,1,3,3,4,2,1,3,2,3,2,18,76.6,64.7,7.8,83.6,49.0,7.7,3.2,3.0,-0.24,3.7,0
USR-1343,2,1,3,3,3,0,3,3,2,4,16,70.4,67.5,5.2,89.0,56.0,8.7,6.3,3.0,-0.14,3.9,1
USR-1344,2,2,2,0,2,3,2,2,3,3,25,87.4,48.0,6.4,73.4,50.0,8.6,6.0,2.0,0.25,4.9,2
USR-1345,3,3,0,4,3,3,4,3,2,3,16,76.5,59.6,5.8,72.7,26.0,7.1,4.5,4.0,0.03,3.7,0
USR-1346,3,1,1,3,1,2,3,3,4,2,19,67.8,58.4,6.8,81.9,43.0,7.1,5.8,3.0,0.16,4.2,1
USR-1347,0,1,4,4,3,3,3,4,1,1,12,67.9,75.9,8.0,88.3,52.0,6.9,3.8,4.0,0.46,3.6,0
USR-1348,2,2,3,3,0,1,4,3,3,1,18,77.1,66.0,8.3,77.8,39.0,7.8,5.5,4.0,0.21,6.0,1
USR-1349,3,1,3,4,1,3,1,2,3,2,23,69.3,56.8,5.7,68.8,24.0,7.9,5.7,2.0,-0.06,5.4,2
USR-1350,2,1,0,1,3,0,1,1,1,2,16,74.4,51.4,6.7,84.9,59.0,8.1,5.7,3.0,0.11,5.1,1
USR-1351,4,2,2,2,4,2,4,3,0,2,15,73.9,59.1,7.1,76.9,36.0,5.4,4.7,4.0,0.26,4.8,1
USR-1352,3,4,0,4,1,3,3,4,3,3,20,71.6,53.2,6.0,79.0,11.0,9.6,4.5,4.0,-0.04,3.5,1
USR-1353,1,2,3,1,2,4,4,1,1,3,22,80.6,63.8,7.4,83.3,35.0,8.6,6.1,4.0,0.08,5.2,1
USR-1354,0,1,4,0,2,2,0,1,1,1,22,79.3,50.6,6.5,67.2,32.0,8.8,5.5,3.0,-0.11,5.4,1
USR-1355,3,0,4,3,1,3,3,1,4,3,25,75.9,58.8,6.4,77.8,54.0,10.5,4.3,2.0,-0.18,6.6,2
USR-1356,0,3,2,3,3,3,1,3,3,3,20,82.1,50.4,7.2,76.0,43.0,9.4,5.7,3.0,0.38,5.7,1
USR-1357,3,2,2,1,3,4,2,2,1,0,20,81.7,51.1,6.7,76.1,34.0,8.2,5.0,2.0,-0.1,5.5,1
USR-1358,4,3,4,4,1,2,1,0,3,0,26,81.3,51.4,5.6,75.1,28.0,10.4,6.6,3.0,-0.18,5.8,2
USR-1359,3,3,3,3,2,2,1,4,2,3,22,78.3,65.0,6.5,71.6,33.0,11.2,4.9,3.0,0.03,5.2,1
USR-1360,2,3,0,2,3,4,0,2,4,2,24,84.6,48.3,5.7,68.1,60.0,8.4,4.8,2.0,-0.02,4.9,2
USR-1361,3,1,2,3,2,0,3,2,3,1,16,73.0,39.5,7.2,71.1,50.0,9.3,6.2,3.0,0.18,4.5,1
USR-1362,2,3,1,2,3,1,2,2,3,0,17,65.2,46.2,7.8,85.4,24.0,7.2,6.0,4.0,-0.16,4.3,1
USR-1363,2,1,2,1,0,0,1,2,1,1,19,79.1,58.6,5.9,75.9,36.0,10.3,5.4,3.0,0.06,5.5,1
USR-1364,4,4,2,2,3,4,2,2,3,4,28,80.4,33.2,4.8,73.8,28.0,9.3,6.9,2.0,-0.19,7.5,3
USR-1365,2,3,3,2,1,0,1,2,0,3,21,76.4,46.8,6.7,73.8,23.0,8.2,6.4,5.0,0.2,5.2,1
USR-1366,4,2,2,2,3,4,4,2,0,2,19,83.9,56.3,6.2,71.9,17.0,10.2,5.4,3.0,0.18,5.3,1
USR-1367,4,1,1,3,2,2,2,3,3,4,21,77.7,34.2,6.7,79.5,44.0,10.0,4.4,4.0,0.21,5.3,2
USR-1368,1,1,2,3,2,0,2,3,0,3,13,71.4,60.7,7.6,83.9,36.0,7.1,4.9,4.0,0.01,2.9,0
USR-1369,0,3,3,3,4,2,3,2,3,3,18,78.3,48.2,5.2,77.3,55.0,8.9,6.3,2.0,-0.14,4.2,1
USR-1370,1,1,3,3,0,1,3,2,4,2,20,80.0,43.0,7.3,78.5,38.0,8.1,6.1,3.0,0.07,3.4,1
USR-1371,0,3,2,1,2,3,3,4,2,3,19,72.0,49.8,5.9,72.9,33.0,6.9,5.4,4.0,0.26,4.7,1
USR-1372,0,1,4,0,2,3,3,0,0,1,20,77.2,46.4,6.7,82.3,8.0,9.2,6.1,3.0,-0.04,4.8,1
USR-1373,3,3,4,4,2,2,4,0,3,2,23,80.3,55.0,6.0,81.2,49.0,9.0,5.7,2.0,-0.24,5.0,1
USR-1374,0,3,1,0,4,0,1,2,4,0,17,76.2,68.3,6.6,83.0,44.0,7.4,6.2,4.0,-0.23,5.3,0
USR-1375,2,3,0,1,3,3,4,3,3,1,17,76.3,55.8,8.4,77.4,35.0,10.1,6.5,3.0,0.16,5.0,1
USR-1376,4,3,3,3,0,4,3,1,3,0,26,95.7,42.7,6.5,72.8,20.0,8.8,5.0,3.0,-0.2,7.0,3
USR-1377,0,1,3,2,3,3,3,3,1,2,15,67.2,57.9,7.9,88.6,62.0,8.4,6.0,6.0,0.06,4.7,0
USR-1378,3,0,4,4,2,3,3,3,0,4,18,80.7,48.6,7.0,84.9,27.0,10.0,7.5,4.0,0.24,4.8,1
USR-1379,2,3,4,2,4,1,3,4,3,2,18,81.7,47.2,7.4,88.5,35.0,8.4,5.8,4.0,0.04,4.8,1
USR-1380,1,2,3,0,2,4,0,1,1,3,27,86.1,33.1,6.5,67.8,36.0,9.2,7.4,2.0,-0.21,7.4,3
USR-1381,3,2,2,2,3,2,1,3,4,3,23,76.9,40.6,6.7,70.4,52.0,9.8,5.2,2.0,0.09,6.4,3
USR-1382,3,0,0,3,2,0,4,0,2,2,14,80.6,75.6,8.2,82.2,42.0,8.6,4.2,5.0,0.62,4.8,0
USR-1383,4,1,1,2,2,4,2,3,2,1,20,66.5,49.5,6.9,79.0,29.0,10.1,5.3,3.0,-0.09,5.2,1
USR-1384,3,0,2,2,2,4,2,2,3,4,24,77.6,26.5,8.2,73.3,32.0,11.8,5.6,3.0,-0.3,5.3,2
USR-1385,3,4,3,4,1,3,3,2,3,0,22,85.1,47.8,7.3,73.6,46.0,8.8,4.4,5.0,-0.26,5.9,2
USR-1386,2,1,2,4,3,1,2,4,3,3,15,71.3,48.5,6.3,87.1,57.0,8.5,4.7,3.0,0.25,3.7,1
USR-1387,1,2,3,1,2,1,0,0,4,3,27,91.6,46.7,6.0,71.3,13.0,8.5,7.2,4.0,-0.43,7.3,3
USR-1388,3,0,1,2,4,2,3,2,4,2,17,67.3,58.4,7.3,73.2,42.0,9.3,3.8,4.0,0.02,4.8,1
USR-1389,3,3,3,2,1,4,3,1,4,1,27,78.1,46.7,6.2,66.3,12.0,10.3,6.6,2.0,-0.27,6.8,3
